RESULTS: After treatment  TVNS failed to show better outcomes in weekly seizure frequency (treatment group  P=.12; control group  P=.56)  seizure episode (treatment group  P=.65; control group  P=.92)  and QOLIE-31 (treatment group  P=.73; control group  P=.84) compared with these before the treatment.,RESULTS;failed After;treatment TVNS|better outcomes;is in;weekly seizure frequency|,2
Furthermore  TVNS also did not elaborate the promising effect in seizure frequency (P=.81)  seizure episode (P=.75)  and QOLIE-31 (P=.33)  compared with these in the control group.,P;=;.75|P;=;.81|,2
In addition  minor and acceptable adverse events were recorded in this study.,minor events;were;In addition recorded in study|minor events;were recorded In;addition|adverse events;were;recorded|minor adverse events;were recorded in;study|events;were recorded in;study|minor events;were;recorded|minor adverse events;were recorded In;addition|minor adverse events;were;In addition recorded in study|events;were;In addition recorded in study|adverse events;were recorded in;study|adverse events;were;In addition recorded in study|adverse events;were recorded In;addition|events;were recorded In;addition|minor adverse events;were;recorded|minor events;were recorded in;study|events;were;recorded|,16
CONCLUSION: The results of this study showed that TVNS may be not effective for Chinese patients PSE after 4-week treatment.,,0


Background: A ketogenic diet (KD) may have a role in treating patients in super-refractory status epilepticus (SRSE).,patients;is in;super-refractory status epilepticus|ketogenic diet;treating;patients in status epilepticus|diet;treating;patients in super-refractory status epilepticus|ketogenic diet;treating;patients|ketogenic diet;treating;patients in super-refractory status epilepticus|diet;treating;patients in status epilepticus|diet;treating;patients|,7
Sodium-glucose cotransporter 2 (SGLT2) inhibitors have a risk of ketoacidosis that could facilitate induction of KD.,,0
Case summary: A 42-year-old with a history of drug resistant epilepsy developed SRSE requiring several pharmacological interventions during her hospital course including the initiation of KD that failed.,SRSE;requiring;pharmacological interventions|42-year-old;developed;SRSE|SRSE;requiring;several interventions|SRSE;requiring;several pharmacological interventions|SRSE;requiring interventions during;her hospital course|SRSE;requiring;interventions|,6
SGLT2 inhibitor therapy was initiated in a successful attempt to augment ketone production.,SGLT2 inhibitor therapy;was;initiated|,1
Conclusion: SGLT2 inhibitors may have a therapeutic value in SRSE patients who cannot achieve ketosis with KD alone.,SGLT2 inhibitors;may have;value|SGLT2 inhibitors;may have;therapeutic value|,2


